id,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,pid,ms_subclass,ms_zoning,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,kitchen_qual,functional,fireplace_qu,garage_type,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,sale_type
1053,114.0,14803.0,10.0,5.0,2007.0,2008.0,816.0,1636.0,0.0,442.0,2078.0,2084.0,0.0,0.0,2084.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2007.0,3.0,1220.0,188.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,385000.0,528104050,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New
2877,50.0,8765.0,4.0,6.0,1936.0,1950.0,0.0,285.0,0.0,666.0,951.0,951.0,0.0,0.0,951.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1936.0,1.0,327.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,106500.0,910207110,30,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
497,106.0,12720.0,8.0,5.0,2000.0,2000.0,150.0,1173.0,0.0,282.0,1455.0,1466.0,1221.0,0.0,2687.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,2.0,2000.0,3.0,810.0,252.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,327000.0,528327070,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,None,None,None,WD 
514,85.0,11128.0,9.0,5.0,2005.0,2006.0,198.0,2158.0,0.0,300.0,2458.0,2490.0,0.0,0.0,2490.0,1.0,0.0,2.0,0.0,2.0,1.0,9.0,2.0,2005.0,3.0,795.0,70.0,226.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,468000.0,528441090,20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,GdPrv,None,WD 
759,60.0,5160.0,6.0,6.0,1927.0,1950.0,0.0,0.0,0.0,1204.0,1204.0,1204.0,462.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,1927.0,1.0,384.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,8.0,2009.0,135000.0,903481120,50,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Detchd,Unf,Fa,TA,Y,None,None,None,WD 
2474,63.0,13072.0,6.0,5.0,2005.0,2005.0,0.0,0.0,0.0,1141.0,1141.0,1141.0,0.0,0.0,1141.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,2005.0,2.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,142500.0,531375070,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD 
1193,73.0,8814.0,5.0,6.0,1968.0,1968.0,0.0,732.0,0.0,0.0,732.0,732.0,732.0,0.0,1464.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1968.0,2.0,470.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,141000.0,534201240,60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1415,70.0,7000.0,5.0,7.0,1910.0,1991.0,0.0,969.0,0.0,148.0,1117.0,820.0,527.0,0.0,1347.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,85.0,0.0,148.0,0.0,0.0,0.0,0.0,1.0,2008.0,107500.0,905477050,190,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,None,WD 
2048,59.0,4484.0,5.0,6.0,1942.0,1979.0,0.0,485.0,0.0,187.0,672.0,778.0,504.0,0.0,1282.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1942.0,1.0,240.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,108500.0,904302010,190,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,N,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD 
2483,69.05520046484602,9019.0,6.0,5.0,1994.0,1994.0,0.0,274.0,0.0,362.0,636.0,636.0,684.0,0.0,1320.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,1994.0,2.0,472.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,150000.0,531452210,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD 
2883,60.0,8520.0,3.0,5.0,1916.0,1950.0,0.0,0.0,0.0,216.0,216.0,576.0,360.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,78000.0,911225110,50,C (all),Grvl,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Fa,Fa,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,None,WD 
1111,92.0,11932.0,8.0,5.0,2007.0,2008.0,186.0,0.0,0.0,1580.0,1580.0,1580.0,0.0,0.0,1580.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2008.0,3.0,830.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,235128.0,528427010,20,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,ConLD
2072,69.05520046484602,115149.0,7.0,5.0,1971.0,2002.0,351.0,1219.0,0.0,424.0,1643.0,1824.0,0.0,0.0,1824.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,2.0,1971.0,2.0,739.0,380.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,302000.0,905301050,20,RL,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1450,40.0,14330.0,5.0,6.0,1975.0,2001.0,0.0,88.0,596.0,180.0,864.0,1558.0,0.0,0.0,1558.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1975.0,2.0,440.0,140.0,0.0,239.0,0.0,227.0,0.0,0.0,8.0,2008.0,163000.0,907202240,20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Min2,None,Attchd,Fin,TA,TA,Y,None,None,None,WD 
274,67.0,8777.0,3.0,6.0,1945.0,2007.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,640.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1945.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,84900.0,908102060,30,RL,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,None,None,None,None,None,GasA,TA,N,SBrkr,TA,Min1,None,Detchd,Unf,TA,TA,N,None,None,None,ConLD
413,24.0,2308.0,6.0,5.0,1974.0,1974.0,0.0,257.0,495.0,103.0,855.0,855.0,467.0,0.0,1322.0,0.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,1974.0,2.0,440.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,147000.0,527454050,160,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,None,None,None,WD 
751,50.0,2500.0,7.0,8.0,1915.0,2005.0,0.0,299.0,0.0,611.0,910.0,916.0,910.0,0.0,1826.0,1.0,0.0,1.0,1.0,4.0,1.0,7.0,1.0,1915.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,155000.0,903429080,70,RM,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,Gd,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Min2,Gd,Attchd,Unf,Fa,Fa,Y,None,None,None,WD 
2897,50.0,8049.0,7.0,5.0,1990.0,1990.0,54.0,1053.0,0.0,256.0,1309.0,1339.0,0.0,0.0,1339.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,1990.0,2.0,484.0,0.0,58.0,0.0,0.0,90.0,0.0,0.0,7.0,2006.0,180000.0,916403020,20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,Gd,Gd,Y,None,None,None,WD 
207,70.0,5600.0,4.0,5.0,1930.0,1950.0,0.0,0.0,0.0,0.0,0.0,372.0,720.0,0.0,1092.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,7.0,2010.0,55000.0,903454060,190,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,Hip,CompShg,VinylSd,Wd Shng,None,Fa,Fa,Slab,None,None,None,None,None,GasA,Fa,N,SBrkr,Fa,Mod,None,None,None,None,None,N,None,None,Othr,WD 
2269,73.0,9590.0,7.0,5.0,2003.0,2003.0,442.0,786.0,0.0,82.0,868.0,1146.0,0.0,0.0,1146.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2003.0,2.0,438.0,160.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,187500.0,916455110,80,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD 
891,72.0,7200.0,6.0,6.0,1976.0,1976.0,255.0,631.0,0.0,410.0,1041.0,1125.0,0.0,0.0,1125.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1977.0,1.0,352.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,125000.0,908152100,80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,None,GdWo,None,WD 
2863,86.0,11500.0,7.0,7.0,1936.0,1987.0,0.0,223.0,0.0,794.0,1017.0,1020.0,1037.0,0.0,2057.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1936.0,1.0,180.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,6.0,2006.0,250000.0,909280030,50,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,Fa,TA,Y,None,None,None,WD 
1298,60.0,6756.0,5.0,6.0,1910.0,1950.0,0.0,0.0,0.0,481.0,481.0,899.0,0.0,0.0,899.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1930.0,1.0,200.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,9.0,2008.0,78000.0,902134100,30,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Mansard,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,None,Detchd,Unf,Fa,TA,P,None,None,None,WD 
1292,63.0,11426.0,4.0,6.0,1910.0,1996.0,0.0,0.0,0.0,828.0,828.0,828.0,658.0,108.0,1594.0,0.0,0.0,2.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,172.0,109.0,0.0,0.0,0.0,0.0,6.0,2008.0,118000.0,902109080,190,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,None,None,None,None,N,None,None,None,WD 
1687,93.0,12030.0,8.0,5.0,2007.0,2007.0,254.0,0.0,0.0,1694.0,1694.0,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2007.0,3.0,818.0,168.0,228.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,318000.0,528102100,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,New
2749,80.0,9554.0,8.0,5.0,1993.0,1994.0,125.0,380.0,0.0,397.0,777.0,1065.0,846.0,0.0,1911.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1993.0,2.0,471.0,182.0,81.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,215000.0,906223180,60,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2875,61.0,8534.0,4.0,4.0,1925.0,1950.0,0.0,0.0,0.0,432.0,432.0,672.0,0.0,0.0,672.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,6.0,2006.0,72000.0,910203100,30,RM,Pave,None,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Min1,None,None,None,None,None,N,None,GdWo,None,WD 
1029,104.0,11361.0,6.0,5.0,1976.0,1976.0,160.0,644.0,0.0,549.0,1193.0,1523.0,0.0,0.0,1523.0,0.0,1.0,2.0,0.0,3.0,1.0,7.0,1.0,1976.0,2.0,478.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,5.0,2008.0,180000.0,527358120,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,MnPrv,None,COD
1581,47.0,12416.0,6.0,5.0,1986.0,1986.0,132.0,1398.0,208.0,0.0,1606.0,1651.0,0.0,0.0,1651.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1986.0,2.0,616.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,184000.0,916402115,20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,Plywood,Stone,TA,TA,CBlock,Gd,Fa,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Min2,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD 
612,80.0,9600.0,5.0,6.0,1959.0,1959.0,132.0,991.0,0.0,50.0,1041.0,1041.0,0.0,0.0,1041.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,270.0,224.0,88.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,124500.0,534426110,20,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,MnPrv,None,WD 
139,70.0,8267.0,5.0,5.0,1958.0,1958.0,0.0,0.0,0.0,1604.0,1604.0,1604.0,0.0,0.0,1604.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1958.0,2.0,576.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,135000.0,535152010,90,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD 
1335,50.0,6000.0,6.0,7.0,1940.0,1989.0,0.0,521.0,0.0,460.0,981.0,1014.0,658.0,0.0,1672.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1940.0,1.0,240.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,164900.0,903226060,50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,None,GdPrv,None,WD 
2531,80.0,9600.0,7.0,5.0,1969.0,1969.0,168.0,0.0,0.0,1164.0,1164.0,1164.0,0.0,0.0,1164.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1969.0,2.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,140000.0,534176250,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,COD
681,71.0,7350.0,5.0,6.0,1958.0,1958.0,0.0,0.0,0.0,1041.0,1041.0,1041.0,0.0,0.0,1041.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1958.0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,128000.0,535452090,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,GdWo,None,WD 
1383,69.05520046484602,7703.0,6.0,8.0,1978.0,1978.0,40.0,450.0,0.0,0.0,450.0,1034.0,0.0,0.0,1034.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1978.0,2.0,504.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,153000.0,905107280,85,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Po,Basment,Fin,TA,TA,Y,None,GdWo,None,WD 
1359,63.0,4347.0,6.0,8.0,1910.0,1950.0,0.0,0.0,0.0,796.0,796.0,825.0,784.0,0.0,1609.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1910.0,1.0,228.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,127500.0,903429010,50,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gambrel,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,Fa,N,None,None,None,WD 
1226,80.0,9600.0,5.0,8.0,1950.0,2006.0,0.0,32.0,308.0,232.0,572.0,1337.0,0.0,0.0,1337.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1950.0,1.0,264.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,141500.0,534477090,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,BLQ,Rec,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD 
63,98.0,12256.0,8.0,5.0,1994.0,1995.0,362.0,1032.0,0.0,431.0,1463.0,1500.0,1122.0,0.0,2622.0,1.0,0.0,2.0,1.0,3.0,1.0,9.0,2.0,1994.0,2.0,712.0,186.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,325000.0,528363130,60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
1869,80.0,9547.0,7.0,6.0,1993.0,1993.0,112.0,0.0,0.0,1594.0,1594.0,1594.0,0.0,0.0,1594.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,1993.0,2.0,472.0,190.0,80.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,188500.0,534151090,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD 
2468,60.0,7200.0,6.0,5.0,2006.0,2006.0,68.0,905.0,0.0,357.0,1262.0,1262.0,0.0,0.0,1262.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,2006.0,2.0,572.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,185000.0,528488110,20,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,New
1135,63.0,13072.0,6.0,5.0,2005.0,2006.0,126.0,80.0,0.0,1095.0,1175.0,1175.0,0.0,0.0,1175.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,146000.0,531375050,20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,None,None,None,None,Y,None,None,None,WD 
